bookID,title,authors
35921,On Basilisk Station (Honor Harrington  #1),David Weber
35924,The Lure of the Basilisk (The Lords of Dûs  #1),Lawrence Watt-Evans
35925,Love Smart: Find the One You Want--Fix the One You Got,Phillip C. McGraw
35926,Love Smart: Find the One You Want--Fix the One You Got,Phillip C. McGraw
35927,Smart Love,Martha Heineman Pieper/William J. Pieper
35958,Sagwa  the Chinese Siamese Cat,Amy Tan/Gretchen Schields
35959,The Bonesetter's Daughter,Amy Tan
35963,The Opposite of Fate,Amy Tan
35975,Bonesetter's Daughter,Amy Tan/Joan Chen
35983,The Horizontal World: Growing Up Wild in the Middle of Nowhere,Debra Marquart
35986,Horizontal Gene Transfer,Michael Syvanen/Clarence I. Kado
35987,The Greek Islands,Lawrence Durrell
35988,The Avignon Quintet: Monsieur  Livia  Constance  Sebastian and Quinx,Lawrence Durrell
35991,Through the Dark Labyrinth: A Biography of Lawrence Durrell,Gordon Bowker
35997,Clear Light of Day,Anita Desai
36004,In Custody,Anita Desai
36005,Baumgartner's Bombay,Anita Desai
36023,Tim Burton: Interviews,Kristian Fraga
36025,Mysteries,Colin Wilson
36028,The Occult: A History,Colin Wilson
36047,Exemplary Novels IV: Lady Cornelia  the Deceitful Marriage  the Dialogue of the Dogs,Miguel de Cervantes Saavedra/John Macklin
36048,In the Royal Manner : Expert Advice on Etiquette and Entertaining from the Former Butler to Diana  Princess of Wales,Paul Burrell
36060,Because the Night (Lloyd Hopkins  #2),James Ellroy
36062,Crime Wave: Reportage and Fiction from the Underside of L.A.,James Ellroy/Art Cooper
36063,Suicide Hill (Lloyd Hopkins  #3),James Ellroy
36064,American Tabloid (Underworld USA #1),James Ellroy
36067,Your Cheatin' Heart,Nancy Bartholomew
36071,First Things First,Stephen R. Covey/A. Roger Merrill/Rebecca R. Merrill
36072,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Stephen R. Covey/Jim Collins
36076,The Speed of Trust: The One Thing that Changes Everything,Stephen M.R. Covey
36085,Everything Bad is Good for You,Steven Johnson
36086,The Ghost Map: The Story of London's Most Terrifying Epidemic—and How It Changed Science  Cities  and the Modern World,Steven Johnson
36128,The Fountains of Paradise,Arthur C. Clarke
36137,Bad Dreams,Kim Newman
36140,Strawberry Days: How Internment Destroyed a Japanese American Community,David Neiwert
36154,The Price of Glory (Saga of the Gray Death Legion  #3),William H. Keith Jr.
36157,Feast of Souls (The Magister Trilogy  #1),C.S. Friedman
36158,In Conquest Born (In Conquest Born  #1),C.S. Friedman
36159,Black Sun Rising (The Coldfire Trilogy  #1),C.S. Friedman
36160,Crown of Shadows (The Coldfire Trilogy  #3),C.S. Friedman
36161,The Madness Season,C.S. Friedman
36162,This Alien Shore,C.S. Friedman
36190,Whirlpool,Elizabeth Lowell/Ann Maxwell
36191,Reckless Love (MacKenzie-Blackthorn #1),Elizabeth Lowell
36193,Warrior (MacKenzie-Blackthorn #5),Elizabeth Lowell
36195,Only Mine (Only Series  #2),Elizabeth Lowell
36197,The Secret Sister,Ann Maxwell/Elizabeth Lowell
36198,Tell Me No Lies,Elizabeth Lowell
36203,Sweet Rosie O'Grady,Joan Jonker
36216,Fergus and the Night-Demon,Jim  Murphy/John Manders
36244,The Secret on Ararat (Babylon Rising  #2),Tim LaHaye/Bob Phillips
36252,Avalon,Anya Seton/Philippa Gregory
36253,The Winthrop Woman,Anya Seton/Philippa Gregory
36255,The Hearth and Eagle,Anya Seton
36259,Media Unlimited: How the Torrent of Images & Sounds Overwhelms Our Lives,Todd Gitlin
36260,The Whole World is Watching: Mass Media in the Making and Unmaking of the New Left with a New Preface,Todd Gitlin
36261,The Sixties: Years of Hope  Days of Rage,Todd Gitlin
36262,The Intellectuals and the Flag,Todd Gitlin
36264,The Whole World Is Watching: Mass Media in the Making & Unmaking of the New Left,Todd Gitlin
36266,Magical Creatures (Easy To Read! Easy To Draw!),Joan Holub/Dana Regan
36268,The Pizza That We Made,Joan Holub/Lynne Avril Cravath
36303,'Salem's Lot,Stephen King
36310,The Portable Edgar Allan Poe,Edgar Allan Poe/J. Gerald Kennedy
36311,Great Short Works,Edgar Allan Poe/Gary Richard Thompson
36313,Tales,H.P. Lovecraft/Peter Straub
36314,Tales of H.P. Lovecraft,H.P. Lovecraft/Joyce Carol Oates
36315,The Best of H.P. Lovecraft: Bloodcurdling Tales of Horror and the Macabre,H.P. Lovecraft/August Derleth/Robert Bloch
36316,The Doom That Came to Sarnath and Other Stories,H.P. Lovecraft/Lin Carter
36317,The Transition of H. P. Lovecraft: The Road to Madness,H.P. Lovecraft/Barbara Hambly
36319,The Art of H.P. Lovecraft's the Cthulhu Mythos,Pat Harrigan/Brian  Wood/Jeremy McHugh
36321,The Dream Cycle of H.P. Lovecraft: Dreams of Terror and Death,H.P. Lovecraft/E. Hoffmann Price/Neil Gaiman
36333,Loving Will Shakespeare,Carolyn Meyer
36334,Doomed Queen Anne (Young Royals  #3),Carolyn Meyer
36336,Patience  Princess Catherine (Young Royals  #4),Carolyn Meyer
36338,Marie  Dancing,Carolyn Meyer
36340,Isabel: Princesa De Castilla  España  1466,Carolyn Meyer/Carme Camps Monf
36348,Monte Cook Presents The Year's Best D20 (Volume One),Monte Cook
36361,1848: The Revolution of the Intellectuals,Lewis B. Namier/James Joll
36368,Suddenly Daddy (Suddenly #1),Loree Lough
36397,Great Short Stories by American Women,Candace Ward
36399,Children's Christmas Stories and Poems: In Easy-to-Read Type,Bob Blaisdell/Pat Ronson Stewart
36402,The Governess; or  The Little Female Academy,Sarah Fielding/Candace Ward
36421,The Star-Spangled Banner (Symbols of America),Debra Hess
36422,The Liberty Bell (Symbols of America),Debra Hess
36423,The Statue of Liberty (Symbols of America),Debra Hess
36424,The White House (Symbols of America),Debra Hess
36425,The American Flag (Symbols of America),Debra Hess
36434,Touched with Fire: Manic-Depressive Illness and the Artistic Temperament,Kay Redfield Jamison
36438,Manic-Depressive Illness: Bipolar Disorders and Recurrent Depression,Frederick K. Goodwin/Kay Redfield Jamison
36447,The Bone Yard,Paul J. Mikol/Dean Koontz/F. Paul Wilson/Sheri S. Tepper/Ray Garton
36450,Dracula Was a Woman: In Search of the Blood Countess of Transylvania,Raymond T. McNally
36461,Proof of Concept,Larry Young/Damian Couceiro/Kieron Dwyer
36475,Wonderful Life: The Burgess Shale and the Nature of History,Stephen Jay Gould
36489,Justice Oliver Wendell Holmes: Law and the Inner Self,G. Edward White
36492,Oliver Wendell Holmes in Paris: Medicine  Theology  and the Autocrat of the Breakfast Table,William C. Dowling
36505,Evermore,James Robert Smith/Stephen Mark Rainey/Joel Lane/Gary Fry/John Morressy/Kealan Patrick Burke/Manly Wade Wellman/Fred Chappell/Charlee Jacob/F. Gwynplaine MacIntyre/Steve Rasnic Tem/Thomas F. Monteleone/Rick Hautala/Melanie Tem/Trey R. Baker/Ken Goldman/Vincent Starrett/Tom Piccirilli
36507,The Azathoth Cycle: Tales of the Blind Idiot God,Robert M. Price/Edward Pickman Derby/Peter Cannon/Stephen Mark Rainey/Lin Carter/Henry Kuttner/Ramsey Campbell/Thomas Ligotti/Richard L. Tierney/Gary    Myers/Donald R. Burleson/C.J. Henderson/Stephen Studach/John Glasby/Allen Mackey
36522,Rethinking the Economics of War: The Intersection of Need  Creed  and Greed,Cynthia J. Arnson/I. William Zartman
36530,Narrative of the Life of Frederick Douglass: An American Slave  Written by Himself,Frederick Douglass/David W. Blight
36532,Narrative of the Life of Frederick Douglass: An American Slave,Frederick Douglass/Gregory Stephens/Peter J. Gomes
36533,Narrative of the Life of Frederick Douglass: An American Slave  Written by Himself,Frederick Douglass
36535,Autobiographies: Narrative of the Life of Frederick Douglass / My Bondage and My Freedom / Life and Times of Frederick Douglass,Frederick Douglass/Henry Louis Gates Jr.
36536,Narrative of the Life of Frederick Douglass  an American Slave / Incidents in the Life of a Slave Girl,Frederick Douglass/Harriet Ann Jacobs/Kwame Anthony Appiah
36550,Antes que anochezca,Reinaldo Arenas
36555,Hallucinations: or  The Ill-Fated Peregrinations of Fray Servando,Reinaldo Arenas/Andrew Hurley/Thomas Colchie
36556,The Assault,Reinaldo Arenas/Andrew Hurley/Thomas Colchie
36567,Cold As Ice (Ice  #2),Anne Stuart
36568,Shadow Lover,Anne Stuart
36569,Ice Blue (Ice  #3),Anne Stuart
36570,The Devil's Waltz,Anne Stuart
36571,Shadows At Sunset,Anne Stuart
36572,To Love a Dark Lord,Anne Stuart
36573,Ritual Sins,Anne Stuart
36575,Prince of Magic,Anne Stuart
36598,Bound for Oregon,Jean Van Leeuwen/James Watling/R.W. Alley
36606,Oliver and Albert  Friends Forever (Easy-to-Read  Puffin),Jean Van Leeuwen/Ann Schweninger
36609,Midnight Brunch (Casa Dracula  #2),Marta Acosta
36636,Midnight Is a Place,Joan Aiken
36637,Black Hearts in Battersea (The Wolves Chronicles  #2),Joan Aiken/Edward Gorey
36639,A Small Pinch of Weather,Joan Aiken
36641,The Cuckoo Tree (The Wolves Chronicles  #6),Joan Aiken
36644,Nightbirds on Nantucket (The Wolves Chronicles  #3),Joan Aiken
36652,Seminole Song,Vella Munn
36664,Mary Engelbreit's Home Companion,Charlotte Lyons/Mary Engelbreit/Barbara E. Martin
36665,Mary Engelbreit's Mother Goose: One Hundred Best-Loved Verses,Mary Engelbreit/Leonard S. Marcus
36666,Save the Date: A Spirituality of Dating  Love  Dinner  and the Divine,Jason King
36667,Killing the Imposter God: Philip Pullman's Spiritual Imagination in His Dark Materials,Donna Freitas/Jason Edward King
36677,Teaching the World's Children: ESL for Ages Three to Seven (The Pippin Teacher's Library),Mary Ashworth/H. Patricia Wakefield
36679,Seven Miles a Second,David Wojnarowicz/James Romberger/Marguerite Van Cook
36681,Drop The Rock: Removing Character Defects - Steps Six and Seven,Bill Pittman/Todd W. Hall/Sara S./Todd W.
36706,The Oxford Dictionary of Quotations,Elizabeth Knowles
36715,Liberty Before Liberalism,Quentin Skinner
36717,The Return of Grand Theory in the Human Sciences,Quentin Skinner
36768,Symptomatic,Danzy Senna
36775,Tales of Magick: Dark Adventure,Phil Brucato/Aaron Rosenberg
36822,Doctor Tandy's First Guide to Life Extension and Transhumanity,Charles Tandy/Raël/William Faloon/R. Michael Perry/Robin Hanson/Nick Bostrom/Robert A. Freitas Jr./Christopher J. Phoenix/Avatar Polymorph/Jim Yount
36853,Tyrannosaurus Wrecks (Stanley  #1),Laura Driscoll/Alisa Klayman-Grodsky/Eric     Weiner
36859,Bailando al rescate (Dora La Exploradora),Dave Aikins/Laura Driscoll
36865,Richard Kern  Action,Richard Kern/Dian Hanson
36893,On Film (Thinking in Action),Stephen Mulhall
36904,Warren G. Harding (The American Presidents  #29),John W. Dean/Arthur M. Schlesinger Jr.
36925,Prince of the City,Keith Herber
36926,Spawn of Azathoth: Herald of the End of Time (Call of Cthulhu RPG),Keith Herber
36946,Random House Crossword Mega Omnibus  Volume 1,United Feature Syndication
36952,Chester,Syd Hoff
36953,Stanley,Syd Hoff
36956,Grizzwold,Syd Hoff
36958,Captain Cat,Syd Hoff
37003,Once Upon a Gulf Coast Summer,Susan    Oliver
37023,Margaret Atwood's Power: Mirrors  Reflections and Images in Select Fiction and Poetry,Shannon Hengen
37024,The Bears on Hemlock Mountain,Alice Dalgliesh/Helen Sewell
37027,Hoodwinked,Quentin Carter
37032,The Risk of Darkness (Simon Serrailler  #3),Susan Hill
37033,The Pure in Heart (Simon Serrailler  #2),Susan Hill
37034,The Woman in Black,Susan Hill/John Lawrence
37036,The Pure in Heart (Simon Serrailler  #2),Susan Hill
37040,The Various Haunts of Men (Simon Serrailler #1),Susan Hill
37043,Septem Quae Supersunt Tragoediae,Aeschylus/Denys L. Page
37051,鋼の錬金術師 1 [Hagane no Renkinjutsushi 1] (Fullmetal Alchemist  #1),Hiromu Arakawa
37052,鋼の錬金術師 4 (Fullmetal Alchemist  #4),Hiromu Arakawa
37053,鋼の錬金術師 5 (Fullmetal Alchemist  #5),Hiromu Arakawa
37054,鋼の錬金術師 3 (Fullmetal Alchemist  #3),Hiromu Arakawa
37055,鋼の錬金術師 8 (Fullmetal Alchemist 8),Hiromu Arakawa
37057,Love's Executioner  And Other Tales Of Psychotherapy,Irvin D. Yalom
37058,The Brothers Karamazov,Fyodor Dostoyevsky/Thomas R. Beyer Jr./Simon Vance
37060,Old Filth (Old Filth  #1),Jane Gardam
37061,Filth,Irvine Welsh
37063,The Gospel of Filth: A Bible of Decadence & Darkness,Gavin Baddeley/Dani Filth
37064,Divine Filth: Lost Writings (Modern Classics),Georges Bataille
37066,Filth: Dirt  Disgust  and Modern Life,William A. Cohen
37067,Pink Flamingos and Other Filth: Three Screenplays,John Waters
37070,Let It Be Love (Effingtons  #11),Victoria Alexander
37072,The Marriage Lesson (Effingtons  #3),Victoria Alexander
37073,When We Meet Again (Effingtons  #10),Victoria Alexander
37074,Her Highness  My Wife (Effingtons  #5),Victoria Alexander
37076,Love With the Proper Husband (Effingtons  #6),Victoria Alexander
37077,The Lady in Question (Effingtons  #7),Victoria Alexander
37083,Going on Being: Buddhism and the Way of Change,Mark Epstein
37087,A New History of Early English Drama,John D. Cox/David Scott Kastan/Stephen Greenblatt
37095,The Shell Seekers,Rosamunde Pilcher
37105,Cat's Cradle (Cat  #1),William W. Johnstone
37106,Five Patients,Michael Crichton
37119,Undertaker of the Mind: John Monro and Mad-Doctoring in Eighteenth-Century England,Jonathan  Andrews/Andrew Scull
37134,Consider the Lilies,Iain Crichton Smith/Isobel Murray
37139,The Admirable Crichton,J.M. Barrie
37169,The Delta Star,Joseph Wambaugh
37170,Finnegan's Week,Joseph Wambaugh
37186,The Miraculous Journey of Edward Tulane,Kate DiCamillo/Bagram Ibatoulline
37187,The Tiger Rising,Kate DiCamillo
37189,Mercy Watson Goes for a Ride,Kate DiCamillo/Chris Van Dusen
37190,The Tale of Despereaux,Kate DiCamillo/Timothy Basil Ering
37191,Mercy Watson to the Rescue,Kate DiCamillo/Chris Van Dusen
37195,Mercy Watson: Princess in Disguise,Kate DiCamillo/Chris Van Dusen
37205,The Mill on the Floss,George Eliot
37211,Culture Shock! Laos (Culture Shock!),Stephen  Mansfield
37231,The Cambridge Companion to Plotinus,Lloyd P. Gerson
37238,In the Land of the Lawn Weenies and Other Warped and Creepy Tales (Weenies series  #1),David Lubar
37240,Hidden Talents (Talents  #1),David Lubar
37241,Dunk,David Lubar
37261,Carnet de Voyage,Craig Thompson
37262,Dark Horse Deluxe Journal: Craig Thompson's Angels and Demons,Craig Thompson
37264,Good-Bye  Chunky Rice,Craig Thompson
37266,Adieu  Chunky Rice,Craig Thompson
37272,Balanchine: A Biography,Bernard Taper
37277,A Scandalous Life: The Biography of Jane Digby,Mary S. Lovell
37282,The Splendid Outcast: Beryl Markham's African Stories,Beryl Markham/Mary S. Lovell
37297,Eyes of Prey (Lucas Davenport  #3),John Sandford
37299,Sharpe's Prey (Sharpe  #5),Bernard Cornwell
37300,Broken Prey (Lucas Davenport  #16),John Sandford
37301,Rules of Prey (Lucas Davenport  #1),John Sandford
37302,Certain Prey (Lucas Davenport  #10),John Sandford
37304,Winter Prey (Lucas Davenport  #5),John Sandford
37305,Destiny's Daughters,Gwynne Forster/Donna Hill/Parry A. Brown
37326,Fragments,Jean Baudrillard/Emily Agar
37328,The Consumer Society: Myths and Structures,Jean Baudrillard/Chris     Turner/George Ritzer
37329,The Vital Illusion,Jean Baudrillard/Julia Witwer
37330,Hijos de la medianoche,Salman Rushdie/Miguel Sáenz
37338,Wicked Ties (Wicked Lovers  #1),Shayla Black
37339,On a Wicked Dawn (Cynster  #9),Stephanie Laurens
37340,The Wicked (Vampire Huntress  #8),L.A. Banks
37341,Wicked Sacrifice (Bound Hearts  #4-5),Lora Leigh
37343,My Wicked Pirate,Rona Sharon
37345,Wicked Dreams,Kingdome 19
37347,If I Have a Wicked Stepmother  Where's My Prince?,Melissa Kantor
37349,A Couple of April Fools (The Hamlet Chronicles #6),Gregory Maguire/Elaine Clayton
37350,The Good Liar,Gregory Maguire
37356,Seven Spiders Spinning (The Hamlet Chronicles  #1),Gregory Maguire/Dirk Zimmer
37360,Three Rotten Eggs (The Hamlet Chronicles  #5),Gregory Maguire/Elaine Clayton
37363,Das Tulpenhaus oder Bekenntnisse einer häßlichen Stiefschwester,Gregory Maguire/Mechtild Sandberg-Ciletti
37377,On the Night You Were Born,Nancy Tillman
37379,The Night at the Museum,Milan Trenc
37380,The Heart Is a Lonely Hunter,Carson McCullers
37381,The Heart Is a Lonely Hunter,Carson McCullers/Kasia Boddy
37387,The Prime of Miss Jean Brodie / The Girls of Slender Means / The Driver's Seat / The Only Problem,Muriel Spark
37388,The Prime of Miss Jean Brodie / The Girls of Slender Means / The Driver's Seat / The Only Problem,Muriel Spark
37390,The Pat Hobby Stories,F. Scott Fitzgerald/Arnold Gingrich
37395,The Pursuit of the Well-Beloved & The Well-Beloved,Thomas Hardy/Patricia Ingham
37405,Playing in the Dark: Whiteness and the Literary Imagination,Toni Morrison
37408,The Big Box,Toni Morrison/Slade Morrison
37415,Their Eyes Were Watching God,Zora Neale Hurston
37417,Grasping God's Word: A Hands-On Approach to Reading  Interpreting  and Applying the Bible,J. Scott Duvall/J. Daniel Hays
37420,The Short Stories of Ernest Hemingway,Ernest Hemingway
37424,Little Big Book for God's Children,Alice Wong/Lena Tabori
37426,Little Children,Tom Perrotta
37434,Dale Loves Sophie to Death,Robb Forman Dew
37435,The Secret Life of Bees,Sue Monk Kidd
37438,Hokkaido Highway Blues: Hitchhiking Japan,Will Ferguson
37444,The Martian Chronicles,Ray Bradbury/Ian  Miller
37451,You Know You Love Me (Gossip Girl  #2),Cecily von Ziegesar
37467,Classroom Interactions as Cross-Cultural Encounters: Native Speakers in EFL Lessons,Jasmine C.M. Luk/Angel M.Y. Lin
37471,Them: Adventures with Extremists,Jon Ronson
37476,Why I Hate Canadians,Will Ferguson
37477,Happiness,Will Ferguson
37481,Discovering God's Will,Sinclair B. Ferguson
37491,The Truth of the Matter,Robb Forman Dew
37516,Spinoza: A Life,Steven Nadler
37525,Organizational Architecture: Designs for Changing Organizations,David A. Nadler/Robert B. Shaw/Marc S. Gerstein
37526,Henry V,William Shakespeare/Barbara A. Mowat/Paul Werstine/Michael Neill
37530,Erotism: Death and Sensuality,Georges Bataille/Mary Dalwood
37534,The Weimar Republic: The Crisis of Classical Modernity,Detlev J.K. Peukert/Richard Deveson
37536,Adam and Eve and Pinch Me,Ruth Rendell
37538,A Pinch of Snuff (Dalziel & Pascoe  #5),Reginald Hill
37539,Egyptian Myth: A Very Short Introduction,Geraldine Pinch
37540,A Pinch of Poison (Hemlock Falls Mysteries  #3),Claudia Bishop
37546,Persuasion,Jane Austen
37552,Beyond Seduction (Beyond Duet  #2),Emma Holly
37553,Sense and Sensibility,Jane Austen/Claire Lamont/James Kinsley
37554,Sense and Sensibility,Jane Austen/Claire Lamont/Ros Ballaster
37558,Sense and Sensibility,Jane Austen/Laura Engel
37560,Sense and Sensibility,Jane Austen/Laura Engel
37561,One Flew Over the Cuckoo's Nest (SparkNotes Literature Guide),SparkNotes/Ken Kesey
37564,A Different Mirror: A History of Multicultural America,Ronald Takaki
37566,Trapped in the Mirror: Adult Children of Narcissists in Their Struggle for Self,Elan Golomb
37569,The Buddha in Your Mirror: Practical Buddhism and the Search for Self,Woody Hochswender/Greg Martin/Ted Morino
